user_id,playdata_id,updated_at,is_answered,score1,score2,player_id,piecetask_name,player_tag,preparation
67b492ceabcc8fb007802e5c,677dfcae90d7d6419fb3f42d,2025-03-12T05:09:25.972532Z,True,5,4.0,63feb103ed069d3f0bc5a6a6,Scale C-dur,pro,
67b492ceabcc8fb007802e5c,677dfd0e90d7d6419fb3f500,2025-03-12T05:09:38.404956Z,True,6,4.0,63feb103ed069d3f0bc5a6a6,Scale Ges-dur,pro,
67b492ceabcc8fb007802e5c,677dfdb290d7d6419fb3f656,2025-03-12T05:09:57.009775Z,True,4,4.0,63feb103ed069d3f0bc5a6a6,Scale fis-moll,pro,
67b492ceabcc8fb007802e5c,677e002190d7d6419fb40345,2025-03-12T05:10:10.698324Z,True,5,5.0,63feb103ed069d3f0bc5a6a6,Arpeggio F-dur,pro,
67b492ceabcc8fb007802e5c,677e005290d7d6419fb4046a,2025-03-12T05:10:22.545871Z,True,6,5.0,63feb103ed069d3f0bc5a6a6,Arpeggio D-dur,pro,
67b492ceabcc8fb007802e5c,67889d6790d7d6419fbef5bd,2025-03-12T05:10:32.888401Z,True,2,1.0,67873c1e90d7d6419fbaf32b,Scale Des-dur,pro,
67b492ceabcc8fb007802e5c,67889d9e90d7d6419fbef6a0,2025-03-12T05:10:49.362915Z,True,3,2.0,67873c1e90d7d6419fbaf32b,Scale b-moll,pro,
67b492ceabcc8fb007802e5c,67889eba90d7d6419fbefb18,2025-03-12T05:11:04.516253Z,True,1,0.0,67873c1e90d7d6419fbaf32b,Scale cis-moll,pro,
67b492ceabcc8fb007802e5c,6788a0cc90d7d6419fbf0abb,2025-03-12T05:11:18.528375Z,True,6,4.0,67873c1e90d7d6419fbaf32b,Arpeggio gis-moll,pro,
67b492ceabcc8fb007802e5c,6788a14b90d7d6419fbf0f32,2025-03-12T05:12:00.517635Z,True,5,4.0,67873c1e90d7d6419fbaf32b,Arpeggio b-moll,pro,
67b492ceabcc8fb007802e5c,6788876c90d7d6419fbe1483,2025-03-12T05:12:14.683857Z,True,4,2.0,63feb10ced069d3f0bc5a6bc,Scale Es-dur,pro,6.0
67b492ceabcc8fb007802e5c,678887a490d7d6419fbe1519,2025-03-12T05:12:34.564294Z,True,2,2.0,63feb10ced069d3f0bc5a6bc,Scale es-moll,pro,6.0
67b492ceabcc8fb007802e5c,678887d190d7d6419fbe15ba,2025-03-12T05:12:46.176301Z,True,5,6.0,63feb10ced069d3f0bc5a6bc,Scale B-dur,pro,6.0
67b492ceabcc8fb007802e5c,6788892490d7d6419fbe1b33,2025-03-12T05:12:58.219752Z,True,4,3.0,63feb10ced069d3f0bc5a6bc,Arpeggio f-moll,pro,6.0
67b492ceabcc8fb007802e5c,6788895390d7d6419fbe1c2c,2025-03-12T05:13:11.091052Z,True,4,3.0,63feb10ced069d3f0bc5a6bc,Arpeggio As-dur,pro,6.0
67b492ceabcc8fb007802e5c,67885e2c90d7d6419fbc9c53,2025-03-12T05:13:20.796180Z,True,3,1.0,63fe993ced069d3f0bc53c52,Scale C-dur,amateur,7.0
67b492ceabcc8fb007802e5c,67885e6290d7d6419fbc9cde,2025-03-12T05:13:31.427328Z,True,4,1.0,63fe993ced069d3f0bc53c52,Scale Ges-dur,amateur,7.0
67b492ceabcc8fb007802e5c,67885e9d90d7d6419fbc9d60,2025-03-12T05:13:47.499362Z,True,2,2.0,63fe993ced069d3f0bc53c52,Scale fis-moll,amateur,7.0
67b492ceabcc8fb007802e5c,6788615f90d7d6419fbca977,2025-03-12T05:14:02.173169Z,True,3,3.0,63fe993ced069d3f0bc53c52,Arpeggio F-dur,amateur,7.0
67b492ceabcc8fb007802e5c,6788618a90d7d6419fbcaaa7,2025-03-12T05:14:15.473425Z,True,2,3.0,63fe993ced069d3f0bc53c52,Arpeggio D-dur,amateur,7.0
67b492ceabcc8fb007802e5c,6789f8ab90d7d6419fc0c098,2025-03-12T05:14:28.369231Z,True,1,2.0,6788bd9c90d7d6419fbff9f6,Scale Des-dur,amateur,5.0
67b492ceabcc8fb007802e5c,6789f92d90d7d6419fc0c293,2025-03-12T05:14:47.321713Z,True,0,1.0,6788bd9c90d7d6419fbff9f6,Scale b-moll,amateur,5.0
67b492ceabcc8fb007802e5c,6789f97590d7d6419fc0c3b7,2025-03-12T05:15:06.867193Z,True,2,2.0,6788bd9c90d7d6419fbff9f6,Scale cis-moll,amateur,5.0
67b492ceabcc8fb007802e5c,6789fb0a90d7d6419fc0d090,2025-03-12T05:15:19.407517Z,True,4,2.0,6788bd9c90d7d6419fbff9f6,Arpeggio gis-moll,amateur,5.0
67b492ceabcc8fb007802e5c,6789fbeb90d7d6419fc0da35,2025-03-12T05:15:32.689062Z,True,1,2.0,6788bd9c90d7d6419fbff9f6,Arpeggio b-moll,amateur,5.0
67b492ceabcc8fb007802e5c,67908c63abcc8fb007331c1c,2025-03-12T05:15:43.636163Z,True,5,4.0,632216d5c6190f3921804fdf,Scale C-dur,amateur,7.0
67b492ceabcc8fb007802e5c,67908cb6abcc8fb007331c9b,2025-03-12T05:15:54.571602Z,True,6,4.0,632216d5c6190f3921804fdf,Scale Ges-dur,amateur,7.0
67b492ceabcc8fb007802e5c,67908d19abcc8fb007331df2,2025-03-12T05:16:12.907976Z,True,4,3.0,632216d5c6190f3921804fdf,Scale fis-moll,amateur,7.0
67b492ceabcc8fb007802e5c,67909063abcc8fb007332f4e,2025-03-12T05:16:24.615631Z,True,1,3.0,632216d5c6190f3921804fdf,Arpeggio F-dur,amateur,7.0
67b492ceabcc8fb007802e5c,679090a5abcc8fb0073330b5,2025-03-12T05:16:35.418069Z,True,1,3.0,632216d5c6190f3921804fdf,Arpeggio D-dur,amateur,7.0
67b492ceabcc8fb007802e5c,67905429abcc8fb0073156a6,2025-03-12T05:16:50.322231Z,True,0,3.0,67903dfcabcc8fb007314c84,Scale C-dur,pro,4.0
67b492ceabcc8fb007802e5c,6790546eabcc8fb00731579b,2025-03-12T05:17:01.321837Z,True,1,1.0,67903dfcabcc8fb007314c84,Scale Ges-dur,pro,4.0
67b492ceabcc8fb007802e5c,6790549eabcc8fb007315828,2025-03-12T05:17:17.065947Z,True,0,3.0,67903dfcabcc8fb007314c84,Scale fis-moll,pro,4.0
67b492ceabcc8fb007802e5c,67905b7dabcc8fb007318e55,2025-03-12T05:17:30.151370Z,True,2,3.0,67903dfcabcc8fb007314c84,Arpeggio F-dur,pro,4.0
67b492ceabcc8fb007802e5c,67905ba4abcc8fb007319061,2025-03-12T05:17:43.249320Z,True,2,2.0,67903dfcabcc8fb007314c84,Arpeggio D-dur,pro,4.0
67b492ceabcc8fb007802e5c,6791e02babcc8fb007375597,2025-03-12T05:17:58.059253Z,True,3,2.0,62fdb6ed719b36bf7624ade0,Scale Es-dur,amateur,7.0
67b492ceabcc8fb007802e5c,6791e0a0abcc8fb0073757ca,2025-03-12T05:18:14.323465Z,True,4,3.0,62fdb6ed719b36bf7624ade0,Scale es-moll,amateur,7.0
67b492ceabcc8fb007802e5c,6791e0d4abcc8fb007375959,2025-03-12T05:18:28.791017Z,True,3,3.0,62fdb6ed719b36bf7624ade0,Scale B-dur,amateur,7.0
67b492ceabcc8fb007802e5c,6791e281abcc8fb007376578,2025-03-12T05:18:40.850335Z,True,5,4.0,62fdb6ed719b36bf7624ade0,Arpeggio f-moll,amateur,7.0
67b492ceabcc8fb007802e5c,6791e2dfabcc8fb0073769bf,2025-03-12T05:18:53.995673Z,True,4,3.0,62fdb6ed719b36bf7624ade0,Arpeggio As-dur,amateur,7.0
67b492ceabcc8fb007802e5c,679324f6abcc8fb0073996ab,2025-03-12T05:19:04.217198Z,True,4,4.0,62ecd6bf60dca9425a3b27e3,Scale C-dur,amateur,5.0
67b492ceabcc8fb007802e5c,6793256cabcc8fb007399873,2025-03-12T05:19:18.436455Z,True,2,3.0,62ecd6bf60dca9425a3b27e3,Scale Ges-dur,amateur,5.0
67b492ceabcc8fb007802e5c,67932614abcc8fb007399acd,2025-03-12T05:19:37.911823Z,True,5,5.0,62ecd6bf60dca9425a3b27e3,Scale fis-moll,amateur,5.0
67b492ceabcc8fb007802e5c,67932936abcc8fb00739b348,2025-03-12T05:19:50.040783Z,True,6,6.0,62ecd6bf60dca9425a3b27e3,Arpeggio F-dur,amateur,5.0
67b492ceabcc8fb007802e5c,67932974abcc8fb00739b68f,2025-03-12T05:20:03.215691Z,True,5,6.0,62ecd6bf60dca9425a3b27e3,Arpeggio D-dur,amateur,5.0
67b492ceabcc8fb007802e5c,67983830abcc8fb0074137f9,2025-03-12T05:20:16.056164Z,True,6,6.0,67976082abcc8fb007412eb0,Scale Es-dur,pro,6.0
67b492ceabcc8fb007802e5c,6798390dabcc8fb007413b95,2025-03-12T05:20:34.170658Z,True,6,5.0,67976082abcc8fb007412eb0,Scale es-moll,pro,6.0
67b492ceabcc8fb007802e5c,6798393aabcc8fb007413c8e,2025-03-12T05:20:45.694999Z,True,6,5.0,67976082abcc8fb007412eb0,Scale B-dur,pro,6.0
67b492ceabcc8fb007802e5c,67983c05abcc8fb007414b93,2025-03-12T05:20:58.183350Z,True,6,6.0,67976082abcc8fb007412eb0,Arpeggio f-moll,pro,6.0
67b492ceabcc8fb007802e5c,67983c39abcc8fb007414d05,2025-03-12T05:21:10.767239Z,True,4,3.0,67976082abcc8fb007412eb0,Arpeggio As-dur,pro,6.0
67b492ceabcc8fb007802e5c,6799acacabcc8fb00744038b,2025-03-12T05:21:22.415453Z,True,2,4.0,67987bd3abcc8fb00742aceb,Scale C-dur,pro,5.0
67b492ceabcc8fb007802e5c,6799acdcabcc8fb007440572,2025-03-12T05:21:33.861570Z,True,1,0.0,67987bd3abcc8fb00742aceb,Scale Ges-dur,pro,5.0
67b492ceabcc8fb007802e5c,6799ad89abcc8fb0074407d5,2025-03-12T05:21:50.107801Z,True,0,1.0,67987bd3abcc8fb00742aceb,Scale fis-moll,pro,5.0
67b492ceabcc8fb007802e5c,6799b016abcc8fb00744227b,2025-03-12T05:22:02.858038Z,True,3,2.0,67987bd3abcc8fb00742aceb,Arpeggio F-dur,pro,5.0
67b492ceabcc8fb007802e5c,6799b04aabcc8fb0074423b6,2025-03-12T05:22:14.112988Z,True,1,2.0,67987bd3abcc8fb00742aceb,Arpeggio D-dur,pro,5.0
67b492ceabcc8fb007802e5c,6799936babcc8fb007438b12,2025-03-12T05:22:25.770782Z,True,3,3.0,679761b1abcc8fb0074130c5,Scale C-dur,pro,3.0
67b492ceabcc8fb007802e5c,679993beabcc8fb007438be5,2025-03-12T05:22:42.034639Z,True,3,2.0,679761b1abcc8fb0074130c5,Scale Ges-dur,pro,3.0
67b492ceabcc8fb007802e5c,679994cfabcc8fb007439023,2025-03-12T05:22:58.780652Z,True,1,3.0,679761b1abcc8fb0074130c5,Scale fis-moll,pro,3.0
67b492ceabcc8fb007802e5c,6799967dabcc8fb0074397a6,2025-03-12T05:23:09.847724Z,True,5,4.0,679761b1abcc8fb0074130c5,Arpeggio F-dur,pro,3.0
67b492ceabcc8fb007802e5c,679996ceabcc8fb0074399ef,2025-03-12T05:23:27.224982Z,True,4,5.0,679761b1abcc8fb0074130c5,Arpeggio D-dur,pro,3.0
67b492ceabcc8fb007802e5c,679c5bcdabcc8fb00749bcd3,2025-03-12T05:23:43.577551Z,True,3,3.0,61f09fa20a688c4b065d5775,Scale Es-dur,amateur,5.0
67b492ceabcc8fb007802e5c,679c5ce7abcc8fb00749c076,2025-03-12T05:23:59.696740Z,True,5,6.0,61f09fa20a688c4b065d5775,Scale es-moll,amateur,5.0
67b492ceabcc8fb007802e5c,679c5d0babcc8fb00749c14f,2025-03-12T05:24:11.751219Z,True,6,5.0,61f09fa20a688c4b065d5775,Scale B-dur,amateur,5.0
67b492ceabcc8fb007802e5c,679c5e89abcc8fb00749cad3,2025-03-12T05:24:25.595057Z,True,6,6.0,61f09fa20a688c4b065d5775,Arpeggio f-moll,amateur,5.0
67b492ceabcc8fb007802e5c,679c5eb1abcc8fb00749cc24,2025-03-12T05:24:37.177388Z,True,6,6.0,61f09fa20a688c4b065d5775,Arpeggio As-dur,amateur,5.0
67b492ceabcc8fb007802e5c,679c34e5abcc8fb007487d86,2025-03-12T05:24:50.543356Z,True,2,3.0,679c2832abcc8fb00748753a,Scale Des-dur,pro,6.0
67b492ceabcc8fb007802e5c,679c3583abcc8fb007487fca,2025-03-12T05:25:06.771857Z,True,2,1.0,679c2832abcc8fb00748753a,Scale b-moll,pro,6.0
67b492ceabcc8fb007802e5c,679c35edabcc8fb007488267,2025-03-12T05:25:23.690233Z,True,2,3.0,679c2832abcc8fb00748753a,Scale cis-moll,pro,6.0
67b492ceabcc8fb007802e5c,679c3742abcc8fb007488962,2025-03-12T05:25:36.118950Z,True,5,3.0,679c2832abcc8fb00748753a,Arpeggio gis-moll,pro,6.0
67b492ceabcc8fb007802e5c,679c37bcabcc8fb007488bed,2025-03-12T05:25:48.403068Z,True,5,4.0,679c2832abcc8fb00748753a,Arpeggio b-moll,pro,6.0
67b492ceabcc8fb007802e5c,67a026bdabcc8fb0074ba497,2025-03-12T05:26:01.623917Z,True,5,4.0,679f323fabcc8fb0074b47c4,Scale Des-dur,pro,2.0
67b492ceabcc8fb007802e5c,67a0276fabcc8fb0074ba83e,2025-03-12T05:26:22.231758Z,True,4,5.0,679f323fabcc8fb0074b47c4,Scale b-moll,pro,2.0
67b492ceabcc8fb007802e5c,67a027f6abcc8fb0074bab78,2025-03-12T05:26:39.135522Z,True,3,4.0,679f323fabcc8fb0074b47c4,Scale cis-moll,pro,2.0
67b492ceabcc8fb007802e5c,67a02933abcc8fb0074bb428,2025-03-12T05:26:52.733119Z,True,4,4.0,679f323fabcc8fb0074b47c4,Arpeggio gis-moll,pro,2.0
67b492ceabcc8fb007802e5c,67a02989abcc8fb0074bb6f5,2025-03-12T05:27:07.534212Z,True,2,2.0,679f323fabcc8fb0074b47c4,Arpeggio b-moll,pro,2.0
67b492ceabcc8fb007802e5c,67a2cb87abcc8fb007551bd1,2025-03-12T05:27:18.716544Z,True,2,3.0,64c1f1fb92a321e913a04047,Scale Des-dur,amateur,4.0
67b492ceabcc8fb007802e5c,67a2cbc8abcc8fb007551cbe,2025-03-12T05:27:36.651759Z,True,0,1.0,64c1f1fb92a321e913a04047,Scale b-moll,amateur,4.0
67b492ceabcc8fb007802e5c,67a2ced4abcc8fb007552456,2025-03-12T05:27:54.095770Z,True,3,1.0,64c1f1fb92a321e913a04047,Scale cis-moll,amateur,4.0
67b492ceabcc8fb007802e5c,67a2d105abcc8fb0075533e9,2025-03-12T05:28:06.867484Z,True,4,2.0,64c1f1fb92a321e913a04047,Arpeggio gis-moll,amateur,4.0
67b492ceabcc8fb007802e5c,67a2d184abcc8fb0075535b2,2025-03-12T05:28:31.300331Z,True,4,3.0,64c1f1fb92a321e913a04047,Arpeggio b-moll,amateur,4.0
67b492ceabcc8fb007802e5c,67a41544abcc8fb00757b659,2025-03-12T05:28:42.537784Z,True,4,4.0,67a2f579abcc8fb00757311e,Scale Es-dur,amateur,7.0
67b492ceabcc8fb007802e5c,67a415a4abcc8fb00757b784,2025-03-12T05:28:59.271536Z,True,5,5.0,67a2f579abcc8fb00757311e,Scale es-moll,amateur,7.0
67b492ceabcc8fb007802e5c,67a415e0abcc8fb00757b8d1,2025-03-12T05:29:10.877879Z,True,3,4.0,67a2f579abcc8fb00757311e,Scale B-dur,amateur,7.0
67b492ceabcc8fb007802e5c,67a416f6abcc8fb00757be4e,2025-03-12T05:29:24.129920Z,True,6,5.0,67a2f579abcc8fb00757311e,Arpeggio f-moll,amateur,7.0
67b492ceabcc8fb007802e5c,67a41746abcc8fb00757c06c,2025-03-12T05:29:36.749034Z,True,4,5.0,67a2f579abcc8fb00757311e,Arpeggio As-dur,amateur,7.0
67b492ceabcc8fb007802e5c,67a4715fabcc8fb0075a4b17,2025-03-12T05:29:49.213059Z,True,2,2.0,67a40da8abcc8fb00757a9b0,Scale Es-dur,pro,7.0
67b492ceabcc8fb007802e5c,67a471a3abcc8fb0075a4f7f,2025-03-12T05:30:06.627197Z,True,3,3.0,67a40da8abcc8fb00757a9b0,Scale es-moll,pro,7.0
67b492ceabcc8fb007802e5c,67a4720aabcc8fb0075a5563,2025-03-12T05:30:22.285348Z,True,4,3.0,67a40da8abcc8fb00757a9b0,Scale B-dur,pro,7.0
67b492ceabcc8fb007802e5c,67a473dfabcc8fb0075a6b43,2025-03-12T05:30:46.563498Z,True,1,2.0,67a40da8abcc8fb00757a9b0,Arpeggio f-moll,pro,7.0
67b492ceabcc8fb007802e5c,67a47422abcc8fb0075a6dda,2025-03-12T05:31:04.440870Z,True,3,3.0,67a40da8abcc8fb00757a9b0,Arpeggio As-dur,pro,7.0
67b492ceabcc8fb007802e5c,67a565ababcc8fb0075cadc0,2025-03-12T05:31:29.382770Z,True,5,4.0,646abe7f592f1ffa142634bf,Scale Des-dur,amateur,6.0
67b492ceabcc8fb007802e5c,67a565ebabcc8fb0075cb115,2025-03-12T05:31:46.156693Z,True,4,3.0,646abe7f592f1ffa142634bf,Scale b-moll,amateur,6.0
67b492ceabcc8fb007802e5c,67a56617abcc8fb0075cb326,2025-03-12T05:32:08.300501Z,True,3,3.0,646abe7f592f1ffa142634bf,Scale cis-moll,amateur,6.0
67b492ceabcc8fb007802e5c,67a56774abcc8fb0075cc589,2025-03-12T05:32:20.319358Z,True,2,3.0,646abe7f592f1ffa142634bf,Arpeggio gis-moll,amateur,6.0
67b492ceabcc8fb007802e5c,67a5679dabcc8fb0075cc79d,2025-03-12T05:32:35.048174Z,True,3,4.0,646abe7f592f1ffa142634bf,Arpeggio b-moll,amateur,6.0
67b492d1abcc8fb007802f47,6793402aabcc8fb0073ad824,2025-02-25T06:11:23.911551Z,True,2,2.0,6792f9baabcc8fb0073906c8,Scale Es-dur,pro,7.0
67b492d1abcc8fb007802f47,677cc24390d7d6419fb13f27,2025-02-25T06:11:37.987865Z,True,1,2.0,677bab2290d7d6419fb022ec,Scale Es-dur,pro,
67b492d1abcc8fb007802f47,67a4715fabcc8fb0075a4b17,2025-02-25T06:11:52.333936Z,True,4,2.0,67a40da8abcc8fb00757a9b0,Scale Es-dur,pro,7.0
67b492d1abcc8fb007802f47,679ae299abcc8fb00745e749,2025-02-25T06:12:02.678178Z,True,1,1.0,679ac9d1abcc8fb00745c6f3,Scale Es-dur,amateur,2.0
67b492d1abcc8fb007802f47,6789e38490d7d6419fc04da1,2025-02-25T06:12:15.652279Z,True,4,3.0,6788bdb690d7d6419fbffa0c,Scale Es-dur,amateur,5.0
67b492d1abcc8fb007802f47,678dd543abcc8fb0072d5fe1,2025-02-25T06:12:28.056065Z,True,2,1.0,6788be8b90d7d6419fbffd93,Scale Es-dur,pro,4.0
67b492d1abcc8fb007802f47,67a1be1babcc8fb00751d169,2025-02-25T06:12:38.753335Z,True,3,2.0,67a188deabcc8fb0074fe9ab,Scale Es-dur,amateur,7.0
67b492d1abcc8fb007802f47,67a45261abcc8fb00759a8e6,2025-02-25T06:12:48.339415Z,True,2,1.0,67a40d9babcc8fb00757a99a,Scale Es-dur,pro,7.0
67b492d1abcc8fb007802f47,67934076abcc8fb0073ad991,2025-02-25T06:13:07.263390Z,True,4,2.0,6792f9baabcc8fb0073906c8,Scale es-moll,pro,7.0
67b492d1abcc8fb007802f47,678dd5d8abcc8fb0072d6201,2025-02-25T06:13:25.413686Z,True,1,1.0,6788be8b90d7d6419fbffd93,Scale es-moll,pro,4.0
67b492d1abcc8fb007802f47,67a471a3abcc8fb0075a4f7f,2025-02-25T06:13:43.388927Z,True,5,3.0,67a40da8abcc8fb00757a9b0,Scale es-moll,pro,7.0
67b492d1abcc8fb007802f47,679ae4a8abcc8fb00745f41d,2025-02-25T06:13:59.932409Z,True,0,1.0,679ac9d1abcc8fb00745c6f3,Scale es-moll,amateur,2.0
67b492d1abcc8fb007802f47,67a45291abcc8fb00759a99d,2025-02-25T06:14:19.150867Z,True,3,2.0,67a40d9babcc8fb00757a99a,Scale es-moll,pro,7.0
67b492d1abcc8fb007802f47,6789e3c790d7d6419fc04e83,2025-02-25T06:14:38.050503Z,True,5,4.0,6788bdb690d7d6419fbffa0c,Scale es-moll,amateur,5.0
67b492d1abcc8fb007802f47,677cc29f90d7d6419fb140c0,2025-02-25T06:14:57.737883Z,True,4,5.0,677bab2290d7d6419fb022ec,Scale es-moll,pro,
67b492d1abcc8fb007802f47,67a1be45abcc8fb00751d215,2025-02-25T06:15:15.586621Z,True,1,0.0,67a188deabcc8fb0074fe9ab,Scale es-moll,amateur,7.0
67b492d1abcc8fb007802f47,67a43ae5abcc8fb00759219c,2025-02-25T06:15:28.452759Z,True,2,2.0,67a2f69babcc8fb007573386,Scale Des-dur,amateur,4.0
67b492d1abcc8fb007802f47,67ac05d5abcc8fb00764edd2,2025-02-25T06:15:40.672209Z,True,4,4.0,67abdc12abcc8fb007641135,Scale Des-dur,pro,4.0
67b492d1abcc8fb007802f47,677f2bdb90d7d6419fb5d47d,2025-02-25T06:15:52.505489Z,True,5,5.0,677e056890d7d6419fb422bb,Scale Des-dur,amateur,
67b492d1abcc8fb007802f47,676cb62e90d7d6419fad08a9,2025-02-25T06:16:03.981002Z,True,3,2.0,63220c8dc6190f392180459b,Scale Des-dur,amateur,
67b492d1abcc8fb007802f47,676cef6090d7d6419fae71d7,2025-02-25T06:16:15.180045Z,True,4,5.0,676a518990d7d6419facee1a,Scale Des-dur,pro,
67b492d1abcc8fb007802f47,679c34e5abcc8fb007487d86,2025-02-25T06:16:28.038334Z,True,5,4.0,679c2832abcc8fb00748753a,Scale Des-dur,pro,6.0
67b492d1abcc8fb007802f47,67a1a06aabcc8fb0075020a3,2025-02-25T06:16:38.591734Z,True,5,4.0,61f09ff40a688c4b065d581e,Scale Des-dur,amateur,3.0
67b492d1abcc8fb007802f47,67971192abcc8fb0073f7fd0,2025-02-25T06:16:49.766902Z,True,2,2.0,67934e8aabcc8fb0073c6cfb,Scale Des-dur,pro,6.0
67b492d1abcc8fb007802f47,6791a6bfabcc8fb00735b601,2025-02-25T06:17:02.721837Z,True,6,6.0,6790a1a3abcc8fb007341759,Scale Des-dur,pro,7.0
67b492d1abcc8fb007802f47,678dfd02abcc8fb0072e4967,2025-02-25T06:17:22.247499Z,True,1,1.0,6788bee090d7d6419fbffda9,Scale fis-moll,pro,6.0
67b492d1abcc8fb007802f47,67a9595aabcc8fb00761743d,2025-02-25T06:17:41.108226Z,True,4,3.0,67a94f9fabcc8fb007616a52,Scale fis-moll,pro,6.0
67b492d1abcc8fb007802f47,67932614abcc8fb007399acd,2025-02-25T06:18:03.233597Z,True,4,3.0,62ecd6bf60dca9425a3b27e3,Scale fis-moll,amateur,5.0
67b492d1abcc8fb007802f47,6799ad89abcc8fb0074407d5,2025-02-25T06:18:19.905504Z,True,2,4.0,67987bd3abcc8fb00742aceb,Scale fis-moll,pro,5.0
67b492d1abcc8fb007802f47,6796f2d7abcc8fb0073f0a1b,2025-02-25T06:18:38.960916Z,True,5,4.0,67934e97abcc8fb0073c6e42,Scale fis-moll,amateur,6.0
67b492d1abcc8fb007802f47,67a5a2c4abcc8fb0075eff2f,2025-02-25T06:18:55.533167Z,True,4,5.0,61f09f680a688c4b065d5745,Scale fis-moll,amateur,6.0
67b492d1abcc8fb007802f47,6761164e90d7d6419fa661a0,2025-02-25T06:19:19.739843Z,True,4,3.0,640fc31aed069d3f0bd9d84b,Scale fis-moll,pro,
67b492d1abcc8fb007802f47,67a98603abcc8fb00762452a,2025-02-25T06:19:43.709322Z,True,6,5.0,67a95721abcc8fb007616e67,Scale fis-moll,pro,6.0
67b492d1abcc8fb007802f47,679ae506abcc8fb00745f6d4,2025-02-25T06:19:55.173200Z,True,2,4.0,679ac9d1abcc8fb00745c6f3,Scale B-dur,amateur,2.0
67b492d1abcc8fb007802f47,67a4720aabcc8fb0075a5563,2025-02-25T06:20:08.589586Z,True,5,4.0,67a40da8abcc8fb00757a9b0,Scale B-dur,pro,7.0
67b492d1abcc8fb007802f47,6789e44b90d7d6419fc050ff,2025-02-25T06:20:19.847987Z,True,4,5.0,6788bdb690d7d6419fbffa0c,Scale B-dur,amateur,5.0
67b492d1abcc8fb007802f47,6793409cabcc8fb0073ada69,2025-02-25T06:20:30.162207Z,True,5,3.0,6792f9baabcc8fb0073906c8,Scale B-dur,pro,7.0
67b492d1abcc8fb007802f47,67a452adabcc8fb00759aa5f,2025-02-25T06:20:40.412048Z,True,3,1.0,67a40d9babcc8fb00757a99a,Scale B-dur,pro,7.0
67b492d1abcc8fb007802f47,677cc2d890d7d6419fb141ae,2025-02-25T06:20:51.315875Z,True,4,2.0,677bab2290d7d6419fb022ec,Scale B-dur,pro,
67b492d1abcc8fb007802f47,678dd683abcc8fb0072d62e1,2025-02-25T06:21:04.791018Z,True,3,4.0,6788be8b90d7d6419fbffd93,Scale B-dur,pro,4.0
67b492d1abcc8fb007802f47,67a1be66abcc8fb00751d2cc,2025-02-25T06:21:15.978360Z,True,1,3.0,67a188deabcc8fb0074fe9ab,Scale B-dur,amateur,7.0
67b492d1abcc8fb007802f47,676115e190d7d6419fa6611e,2025-02-25T06:21:30.962285Z,True,4,2.0,640fc31aed069d3f0bd9d84b,Scale Ges-dur,pro,
67b492d1abcc8fb007802f47,67a5a280abcc8fb0075efeb8,2025-02-25T06:21:43.042967Z,True,3,2.0,61f09f680a688c4b065d5745,Scale Ges-dur,amateur,6.0
67b492d1abcc8fb007802f47,6799acdcabcc8fb007440572,2025-02-25T06:21:54.953011Z,True,2,1.0,67987bd3abcc8fb00742aceb,Scale Ges-dur,pro,5.0
67b492d1abcc8fb007802f47,67a95920abcc8fb007617346,2025-02-25T06:22:07.553790Z,True,4,2.0,67a94f9fabcc8fb007616a52,Scale Ges-dur,pro,6.0
67b492d1abcc8fb007802f47,6793256cabcc8fb007399873,2025-02-25T06:22:19.027430Z,True,5,4.0,62ecd6bf60dca9425a3b27e3,Scale Ges-dur,amateur,5.0
67b492d1abcc8fb007802f47,678dfccfabcc8fb0072e48f0,2025-02-25T06:22:31.889682Z,True,5,4.0,6788bee090d7d6419fbffda9,Scale Ges-dur,pro,6.0
67b492d1abcc8fb007802f47,67a98576abcc8fb0076243b3,2025-02-25T06:22:42.649171Z,True,5,3.0,67a95721abcc8fb007616e67,Scale Ges-dur,pro,6.0
67b492d1abcc8fb007802f47,6796f28aabcc8fb0073f0924,2025-02-25T06:22:54.356529Z,True,5,5.0,67934e97abcc8fb0073c6e42,Scale Ges-dur,amateur,6.0
67b492d1abcc8fb007802f47,676cb7a790d7d6419fad0ba7,2025-02-25T06:23:13.572812Z,True,3,2.0,63220c8dc6190f392180459b,Scale cis-moll,amateur,
67b492d1abcc8fb007802f47,679c35edabcc8fb007488267,2025-02-25T06:23:30.862585Z,True,4,5.0,679c2832abcc8fb00748753a,Scale cis-moll,pro,6.0
67b492d1abcc8fb007802f47,67ac0691abcc8fb00764f038,2025-02-25T06:23:48.092111Z,True,2,4.0,67abdc12abcc8fb007641135,Scale cis-moll,pro,4.0
67b492d1abcc8fb007802f47,67a1a3a5abcc8fb007504655,2025-02-25T06:24:07.096472Z,True,6,5.0,61f09ff40a688c4b065d581e,Scale cis-moll,amateur,3.0
67b492d1abcc8fb007802f47,679711f8abcc8fb0073f826e,2025-02-25T06:24:44.853233Z,True,2,2.0,67934e8aabcc8fb0073c6cfb,Scale cis-moll,pro,6.0
67b492d1abcc8fb007802f47,677f2cfa90d7d6419fb5db27,2025-02-25T06:25:00.730702Z,True,4,5.0,677e056890d7d6419fb422bb,Scale cis-moll,amateur,
67b492d1abcc8fb007802f47,676cefec90d7d6419fae73e8,2025-02-25T06:25:18.273712Z,True,4,3.0,676a518990d7d6419facee1a,Scale cis-moll,pro,
